ID,Friends
13623,0
13624,1
13625,1
13626,1
13627,1
13628,0
13629,1
13630,1
13631,1
13632,0
13633,1
13634,1
13635,1
13636,0
13637,0
13638,1
13639,0
13640,1
13641,0
13642,1
13643,1
13644,0
13645,0
13646,0
13647,0
13648,1
13649,1
13650,1
13651,0
13652,0
13653,0
13654,0
13655,1
13656,1
13657,0
13658,0
13659,1
13660,0
13661,1
13662,0
13663,0
13664,1
13665,1
13666,1
13667,1
13668,0
13669,0
13670,0
13671,0
13672,1
13673,0
13674,1
13675,0
13676,1
13677,1
13678,0
13679,1
13680,1
13681,1
13682,0
13683,0
13684,1
13685,1
13686,1
13687,0
13688,1
13689,1
13690,1
13691,0
13692,1
13693,0
13694,1
13695,0
13696,1
13697,1
13698,1
13699,1
13700,1
13701,0
13702,0
13703,0
13704,1
13705,0
13706,0
13707,1
13708,1
13709,1
13710,1
13711,1
13712,1
13713,0
13714,0
13715,1
13716,1
13717,1
13718,1
13719,1
13720,0
13721,0
13722,1
13723,1
13724,1
13725,1
13726,0
13727,1
13728,1
13729,0
13730,1
13731,0
13732,1
13733,0
13734,1
13735,1
13736,0
13737,1
13738,0
13739,0
13740,1
13741,1
13742,1
13743,0
13744,1
13745,0
13746,1
13747,1
13748,1
13749,0
13750,0
13751,0
13752,0
13753,0
13754,1
13755,1
13756,0
13757,0
13758,0
13759,1
13760,1
13761,1
13762,1
13763,1
13764,1
13765,1
13766,0
13767,1
13768,0
13769,0
13770,1
13771,0
13772,0
13773,1
13774,1
13775,0
13776,0
13777,0
13778,0
13779,1
13780,1
13781,0
13782,0
13783,1
13784,1
13785,0
13786,1
13787,1
13788,1
13789,1
13790,0
13791,0
13792,0
13793,1
13794,0
13795,0
13796,0
13797,1
13798,0
13799,1
13800,0
13801,0
13802,0
13803,0
13804,0
13805,1
13806,0
13807,1
13808,0
13809,0
13810,1
13811,1
13812,0
13813,0
13814,0
13815,0
13816,0
13817,1
13818,1
13819,0
13820,1
13821,1
13822,0
13823,0
13824,1
13825,1
13826,0
13827,0
13828,0
13829,1
13830,0
13831,0
13832,1
13833,1
13834,0
13835,1
13836,0
13837,0
13838,0
13839,1
13840,0
13841,1
13842,1
13843,1
13844,1
13845,0
13846,1
13847,0
13848,0
13849,0
13850,1
13851,1
13852,1
13853,1
13854,1
13855,1
13856,0
13857,1
13858,1
13859,0
13860,1
13861,0
13862,1
13863,1
13864,0
13865,0
13866,0
13867,1
13868,1
13869,1
13870,0
13871,1
13872,1
13873,1
13874,0
13875,1
13876,0
13877,0
13878,1
13879,0
13880,0
13881,0
13882,1
13883,1
13884,0
13885,0
13886,1
13887,1
13888,1
13889,1
13890,0
13891,0
13892,1
13893,0
13894,1
13895,1
13896,0
13897,0
13898,0
13899,0
13900,1
13901,0
13902,1
13903,0
13904,1
13905,1
13906,1
13907,0
13908,0
13909,1
13910,0
13911,1
13912,0
13913,0
13914,1
13915,0
13916,1
13917,0
13918,1
13919,1
13920,0
13921,1
13922,1
13923,1
13924,0
13925,0
13926,1
13927,1
13928,0
13929,0
13930,1
13931,0
13932,0
13933,0
13934,1
13935,0
13936,0
13937,1
13938,1
13939,1
13940,1
13941,0
13942,1
13943,0
13944,1
13945,1
13946,1
13947,0
13948,1
13949,1
13950,0
13951,1
13952,0
13953,1
13954,0
13955,0
13956,0
13957,0
13958,1
13959,0
13960,0
13961,0
13962,1
13963,0
13964,1
13965,1
13966,0
13967,1
13968,1
13969,0
13970,0
13971,0
13972,0
13973,1
13974,0
13975,0
13976,0
13977,0
13978,0
13979,0
13980,1
13981,1
13982,0
13983,0
13984,1
13985,1
13986,0
13987,1
13988,0
13989,1
13990,1
13991,1
13992,1
13993,0
13994,0
13995,1
13996,0
13997,0
13998,0
13999,1
14000,0
14001,1
14002,1
14003,0
14004,1
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,1
14014,1
14015,0
14016,0
14017,1
14018,0
14019,0
14020,0
14021,1
14022,0
14023,0
14024,0
14025,0
14026,1
14027,0
14028,1
14029,1
14030,1
14031,1
14032,1
14033,0
14034,1
14035,1
14036,0
14037,0
14038,1
14039,1
14040,1
14041,1
14042,1
14043,1
14044,0
14045,0
14046,1
14047,1
14048,0
14049,0
14050,0
14051,1
14052,0
14053,0
14054,0
14055,0
14056,1
14057,0
14058,1
14059,0
14060,0
14061,0
14062,0
14063,0
14064,1
14065,1
14066,0
14067,0
14068,0
14069,1
14070,1
14071,1
14072,1
14073,1
14074,1
14075,0
14076,0
14077,1
14078,0
14079,1
14080,1
14081,1
14082,1
14083,0
14084,0
14085,1
14086,0
14087,0
14088,0
14089,0
14090,0
14091,0
14092,0
14093,1
14094,1
14095,1
14096,0
14097,0
14098,0
14099,0
14100,0
14101,1
14102,1
14103,0
14104,1
14105,0
14106,0
14107,0
14108,0
14109,1
14110,0
14111,1
14112,0
14113,0
14114,1
14115,0
14116,0
14117,1
14118,1
14119,0
14120,0
14121,0
14122,0
14123,0
14124,0
14125,0
14126,0
14127,1
14128,1
14129,0
14130,0
14131,0
14132,0
14133,1
14134,0
14135,0
14136,1
14137,1
14138,0
14139,0
14140,0
14141,0
14142,0
14143,1
14144,0
14145,0
14146,1
14147,0
14148,1
14149,0
14150,0
14151,0
14152,1
14153,1
14154,0
14155,1
14156,1
14157,1
14158,1
14159,0
14160,0
14161,0
14162,0
14163,0
14164,0
14165,1
14166,0
14167,1
14168,1
14169,0
14170,1
14171,0
14172,0
14173,1
14174,0
14175,0
14176,0
14177,1
14178,0
14179,1
14180,0
14181,0
14182,0
14183,1
14184,0
14185,0
14186,1
14187,1
14188,0
14189,0
14190,1
14191,1
14192,0
14193,0
14194,0
14195,1
14196,1
14197,0
14198,0
14199,1
14200,1
14201,1
14202,1
14203,1
14204,0
14205,1
14206,1
14207,0
14208,0
14209,0
14210,0
14211,1
14212,0
14213,0
14214,0
14215,1
14216,1
14217,1
14218,0
14219,1
14220,1
14221,0
14222,0
14223,0
14224,1
14225,1
14226,0
14227,1
14228,1
14229,1
14230,0
14231,1
14232,0
14233,0
14234,1
14235,1
14236,1
14237,1
14238,1
14239,1
14240,0
14241,1
14242,0
14243,1
14244,0
14245,0
14246,1
14247,0
14248,1
14249,1
14250,1
14251,0
14252,0
14253,0
14254,1
14255,1
14256,0
14257,1
14258,1
14259,0
14260,0
14261,1
14262,1
14263,0
14264,1
14265,0
14266,0
14267,1
14268,0
14269,0
14270,0
14271,0
14272,0
14273,0
14274,0
14275,0
14276,0
14277,0
14278,1
14279,1
14280,0
14281,0
14282,0
14283,0
14284,1
14285,1
14286,0
14287,0
14288,1
14289,0
14290,1
14291,0
14292,1
14293,1
14294,0
14295,1
14296,0
14297,0
14298,0
14299,1
14300,1
14301,1
14302,0
14303,1
14304,0
14305,0
14306,0
14307,0
14308,1
14309,1
14310,1
14311,1
14312,0
14313,1
14314,0
14315,1
14316,1
14317,1
14318,0
14319,1
14320,1
14321,1
14322,0
14323,1
14324,1
14325,0
14326,1
14327,0
14328,1
14329,1
14330,1
14331,1
14332,1
14333,0
14334,1
14335,0
14336,1
14337,0
14338,0
14339,1
14340,0
14341,1
14342,1
14343,0
14344,1
14345,1
14346,0
14347,1
14348,0
14349,1
14350,1
14351,0
14352,1
14353,1
14354,1
14355,1
14356,1
14357,0
14358,0
14359,1
14360,1
14361,1
14362,1
14363,1
14364,0
14365,0
14366,0
14367,1
14368,0
14369,1
14370,1
14371,1
14372,0
14373,1
14374,0
14375,1
14376,0
14377,0
14378,1
14379,0
14380,1
14381,0
14382,0
14383,1
14384,1
14385,0
14386,0
14387,0
14388,1
14389,0
14390,0
14391,0
14392,0
14393,1
14394,0
14395,1
14396,1
14397,1
14398,1
14399,0
14400,1
14401,1
14402,0
14403,1
14404,1
14405,1
14406,1
14407,0
14408,1
14409,1
14410,1
14411,0
14412,0
14413,0
14414,1
14415,1
14416,1
14417,0
14418,0
14419,1
14420,1
14421,0
14422,0
14423,0
14424,1
14425,0
14426,0
14427,0
14428,0
14429,1
14430,1
14431,0
14432,1
14433,1
14434,1
14435,0
14436,1
14437,0
14438,1
14439,1
14440,0
14441,1
14442,0
14443,0
14444,0
14445,1
14446,0
14447,1
14448,0
14449,0
14450,0
14451,0
14452,0
14453,0
14454,1
14455,1
14456,1
14457,1
14458,0
14459,1
14460,1
14461,0
14462,1
14463,1
14464,1
14465,1
14466,0
14467,0
14468,1
14469,1
14470,1
14471,1
14472,0
14473,1
14474,0
14475,0
14476,1
14477,0
14478,0
14479,1
14480,0
14481,0
14482,0
14483,0
14484,1
14485,0
14486,1
14487,0
14488,1
14489,1
14490,1
14491,0
14492,0
14493,0
14494,0
14495,0
14496,0
14497,1
14498,1
14499,0
14500,0
14501,1
14502,1
14503,0
14504,0
14505,1
14506,1
14507,1
14508,0
14509,0
14510,0
14511,1
14512,1
14513,0
14514,0
14515,1
14516,1
14517,0
14518,0
14519,1
14520,1
14521,1
14522,0
14523,0
14524,0
14525,1
14526,0
14527,1
14528,1
14529,0
14530,1
14531,1
14532,0
14533,1
14534,0
14535,0
14536,0
14537,0
14538,0
14539,1
14540,1
14541,1
14542,1
14543,0
14544,0
14545,1
14546,1
14547,1
14548,0
14549,0
14550,0
14551,0
14552,1
14553,0
14554,0
14555,1
14556,1
14557,1
14558,1
14559,0
14560,1
14561,0
14562,0
14563,1
14564,0
14565,1
14566,1
14567,0
14568,0
14569,0
14570,0
14571,1
14572,1
14573,1
14574,1
14575,1
14576,0
14577,0
14578,0
14579,0
14580,0
14581,1
14582,0
14583,0
14584,1
14585,0
14586,1
14587,1
14588,1
14589,0
14590,0
14591,1
14592,0
14593,0
14594,0
14595,0
14596,0
14597,0
14598,1
14599,0
14600,1
14601,1
14602,0
14603,0
14604,1
14605,1
14606,1
14607,1
14608,1
14609,0
14610,1
14611,1
14612,1
14613,0
14614,0
14615,0
14616,0
14617,0
14618,1
14619,0
14620,1
14621,1
14622,0
14623,0
14624,0
14625,1
14626,1
14627,1
14628,1
14629,0
14630,1
14631,1
14632,1
14633,1
14634,0
14635,0
14636,1
14637,1
14638,1
14639,1
14640,1
14641,0
14642,1
14643,1
14644,1
14645,0
14646,0
14647,0
14648,0
14649,0
14650,1
14651,0
14652,0
14653,1
14654,0
14655,0
14656,1
14657,0
14658,0
14659,1
14660,0
14661,1
14662,0
14663,0
14664,0
14665,1
14666,1
14667,0
14668,1
14669,1
14670,0
14671,1
14672,1
14673,0
14674,1
14675,1
14676,1
14677,0
14678,1
14679,1
14680,0
14681,1
14682,1
14683,0
14684,1
14685,0
14686,0
14687,1
14688,1
14689,0
14690,1
14691,1
14692,1
14693,1
14694,1
14695,1
14696,0
14697,0
14698,0
14699,0
14700,1
14701,1
14702,0
14703,1
14704,1
14705,1
14706,0
14707,0
14708,1
14709,0
14710,1
14711,1
14712,1
14713,0
14714,1
14715,1
14716,0
14717,0
14718,1
14719,1
14720,1
14721,0
14722,1
14723,1
14724,1
14725,0
14726,0
14727,0
14728,0
14729,1
14730,0
14731,1
14732,0
14733,1
14734,1
14735,1
14736,1
14737,0
14738,0
14739,1
14740,0
14741,1
14742,1
14743,0
14744,1
14745,1
14746,0
14747,1
14748,1
14749,1
14750,0
14751,0
14752,0
14753,0
14754,0
14755,1
14756,0
14757,1
14758,1
14759,0
14760,1
14761,1
14762,0
14763,1
14764,0
14765,1
14766,1
14767,1
14768,0
14769,1
14770,1
14771,1
14772,0
14773,0
14774,1
14775,0
14776,1
14777,1
14778,0
14779,1
14780,0
14781,1
14782,1
14783,0
14784,1
14785,0
14786,0
14787,0
14788,0
14789,1
14790,0
14791,0
14792,1
14793,0
14794,1
14795,1
14796,0
14797,1
14798,1
14799,1
14800,1
14801,0
14802,1
14803,0
14804,1
14805,1
14806,0
14807,0
14808,0
14809,1
14810,0
14811,0
14812,0
14813,0
14814,1
14815,1
14816,1
14817,1
14818,1
14819,0
14820,0
14821,0
14822,1
14823,0
14824,0
14825,1
14826,0
14827,1
14828,0
14829,0
14830,1
14831,1
14832,1
14833,1
14834,1
14835,1
14836,1
14837,1
14838,0
14839,1
14840,1
14841,0
14842,0
14843,0
14844,1
14845,0
14846,1
14847,0
14848,1
14849,1
14850,1
14851,0
14852,0
14853,0
14854,1
14855,0
14856,0
14857,1
14858,0
14859,0
14860,0
14861,1
14862,0
14863,0
14864,0
14865,0
14866,0
14867,0
14868,1
14869,0
14870,0
14871,1
14872,0
14873,1
14874,1
14875,1
14876,1
14877,1
14878,0
14879,0
14880,1
14881,0
14882,1
14883,1
14884,1
14885,1
14886,0
14887,0
14888,1
14889,1
14890,0
14891,1
14892,0
14893,0
14894,0
14895,0
14896,1
14897,0
14898,1
14899,0
14900,1
14901,1
14902,1
14903,1
14904,1
14905,1
14906,1
14907,0
14908,0
14909,1
14910,0
14911,1
14912,0
14913,0
14914,0
14915,0
14916,1
14917,1
14918,1
14919,0
14920,0
14921,0
14922,0
14923,0
14924,0
14925,0
14926,1
14927,0
14928,1
14929,1
14930,0
14931,0
14932,1
14933,0
14934,1
14935,1
14936,1
14937,1
14938,0
14939,0
14940,1
14941,0
14942,1
14943,0
14944,0
14945,1
14946,1
14947,0
14948,1
14949,1
14950,1
14951,0
14952,0
14953,0
14954,1
14955,0
14956,0
14957,0
14958,1
14959,0
14960,0
14961,0
14962,1
14963,1
14964,0
14965,1
14966,1
14967,0
14968,0
14969,1
14970,0
14971,0
14972,1
14973,1
14974,1
14975,0
14976,1
14977,1
14978,1
14979,0
14980,0
14981,1
14982,0
14983,0
14984,0
14985,0
14986,1
14987,0
14988,1
14989,0
14990,0
14991,1
14992,1
14993,0
14994,1
14995,0
14996,0
14997,0
14998,1
14999,0
15000,1
15001,0
15002,0
15003,1
15004,1
15005,0
15006,0
15007,0
15008,0
15009,1
15010,1
15011,1
15012,0
15013,1
15014,1
15015,0
15016,0
15017,1
15018,0
15019,0
15020,1
15021,1
15022,0
15023,0
15024,0
15025,0
15026,1
15027,0
15028,0
15029,1
15030,1
15031,0
15032,0
15033,0
15034,1
15035,0
15036,1
15037,1
15038,1
15039,1
15040,1
15041,1
15042,1
15043,1
15044,1
15045,0
15046,1
15047,0
15048,1
15049,1
15050,0
15051,0
15052,0
15053,0
15054,1
15055,0
15056,1
15057,0
15058,1
15059,1
15060,1
15061,0
15062,0
15063,0
15064,1
15065,0
15066,0
15067,1
15068,0
15069,0
15070,0
15071,0
15072,0
15073,0
15074,0
15075,1
15076,0
15077,0
15078,0
15079,0
15080,0
15081,0
15082,1
15083,0
15084,0
15085,0
15086,1
15087,0
15088,0
15089,0
15090,0
15091,0
15092,0
15093,1
15094,1
15095,0
15096,0
15097,0
15098,1
15099,1
15100,1
15101,0
15102,0
15103,1
15104,1
15105,0
15106,0
15107,0
15108,1
15109,1
15110,1
15111,0
15112,1
15113,1
15114,0
15115,1
15116,0
15117,0
15118,0
15119,1
15120,1
15121,1
15122,1
15123,1
15124,1
15125,1
15126,0
15127,0
15128,0
15129,0
15130,1
15131,1
15132,1
15133,1
15134,1
15135,0
15136,0
15137,0
15138,0
15139,1
15140,1
15141,0
15142,1
15143,1
15144,0
15145,0
15146,1
15147,0
15148,1
15149,0
15150,0
15151,1
15152,0
15153,1
15154,0
15155,1
15156,0
15157,0
15158,1
15159,0
15160,0
15161,0
15162,0
15163,1
15164,0
15165,1
15166,1
15167,0
15168,1
15169,0
15170,0
15171,1
15172,0
15173,0
15174,1
15175,1
15176,1
15177,1
15178,1
15179,0
15180,1
15181,1
15182,0
15183,1
15184,0
15185,1
15186,0
15187,0
15188,0
15189,0
15190,0
15191,0
15192,1
15193,1
15194,1
15195,1
15196,0
15197,0
15198,1
15199,0
15200,1
15201,0
15202,0
15203,0
15204,0
15205,0
15206,1
15207,0
15208,0
15209,0
15210,1
15211,1
15212,1
15213,0
15214,1
15215,0
15216,0
15217,1
15218,0
15219,0
15220,0
15221,1
15222,0
15223,1
15224,1
15225,1
15226,1
15227,0
15228,0
15229,0
15230,1
15231,0
15232,1
15233,1
15234,0
15235,0
15236,1
15237,1
15238,1
15239,1
15240,0
15241,1
15242,0
15243,1
15244,1
15245,0
15246,1
15247,1
15248,0
15249,0
15250,0
15251,0
15252,0
15253,1
15254,0
15255,0
15256,1
15257,0
15258,1
15259,1
15260,1
15261,0
15262,1
15263,1
15264,0
15265,0
15266,0
15267,0
15268,1
15269,1
15270,1
15271,0
15272,1
15273,0
15274,1
15275,0
15276,0
15277,0
15278,1
15279,1
15280,1
15281,0
15282,0
15283,1
15284,0
15285,0
15286,1
15287,1
15288,1
15289,1
15290,1
15291,0
15292,0
15293,0
15294,1
15295,0
15296,1
15297,1
15298,0
15299,0
15300,0
15301,0
15302,0
15303,1
15304,0
15305,1
15306,0
15307,0
15308,1
15309,1
15310,0
15311,1
15312,0
15313,1
15314,0
15315,0
15316,1
15317,0
15318,1
15319,1
15320,0
15321,0
15322,1
15323,1
15324,1
15325,1
15326,0
15327,1
15328,1
15329,0
15330,1
15331,0
15332,0
15333,0
15334,0
15335,0
15336,1
15337,1
15338,0
15339,1
15340,1
15341,1
15342,0
15343,0
15344,0
15345,1
15346,0
15347,1
15348,1
15349,0
15350,1
15351,1
15352,1
15353,0
15354,0
15355,1
15356,1
15357,1
15358,0
15359,1
15360,0
15361,1
15362,0
15363,1
15364,0
15365,0
15366,0
15367,0
15368,0
15369,1
15370,1
15371,0
15372,1
15373,1
15374,0
15375,1
15376,0
15377,1
15378,0
15379,1
15380,0
15381,0
15382,1
15383,1
15384,1
15385,0
15386,0
15387,1
15388,1
15389,0
15390,1
15391,0
15392,0
15393,0
15394,1
15395,0
15396,1
15397,0
15398,1
15399,1
15400,1
15401,1
15402,0
15403,1
15404,0
15405,0
15406,0
15407,1
15408,1
15409,1
15410,1
15411,1
15412,0
15413,1
15414,0
15415,1
15416,0
15417,1
15418,1
15419,1
15420,1
15421,1
15422,0
15423,1
15424,1
15425,1
15426,1
15427,0
15428,0
15429,1
15430,1
15431,0
15432,0
15433,1
15434,0
15435,1
15436,1
15437,1
15438,0
15439,0
15440,1
15441,0
15442,0
15443,1
15444,1
15445,0
15446,1
15447,0
15448,1
15449,1
15450,0
15451,0
15452,1
15453,1
15454,0
15455,0
15456,0
15457,0
15458,1
15459,0
15460,1
15461,1
15462,0
15463,0
15464,1
15465,1
15466,1
15467,0
15468,0
15469,0
15470,0
15471,0
15472,0
15473,1
15474,1
15475,1
15476,0
15477,0
15478,1
15479,0
15480,0
15481,1
15482,0
15483,1
15484,1
15485,0
15486,1
15487,0
15488,0
15489,1
15490,1
15491,1
15492,1
15493,1
15494,1
15495,1
15496,1
15497,1
15498,0
15499,1
15500,0
15501,1
15502,1
15503,0
15504,0
15505,0
15506,0
15507,1
15508,0
15509,0
15510,1
15511,0
15512,1
15513,1
15514,0
15515,0
15516,0
15517,0
15518,1
15519,0
15520,0
15521,0
15522,0
15523,0
15524,0
15525,1
15526,1
15527,0
15528,1
15529,0
15530,1
15531,1
15532,1
15533,0
15534,1
15535,0
15536,0
15537,1
15538,1
15539,0
15540,0
15541,0
15542,1
15543,1
15544,0
15545,1
15546,0
15547,1
15548,0
15549,0
15550,1
15551,1
15552,0
15553,1
15554,0
15555,0
15556,0
15557,1
15558,0
15559,0
15560,1
15561,0
15562,1
15563,1
15564,0
15565,1
15566,1
15567,1
15568,0
15569,0
15570,1
15571,1
15572,1
15573,0
15574,1
15575,1
15576,0
15577,0
15578,1
15579,1
15580,0
15581,0
15582,0
15583,0
15584,1
15585,0
15586,1
15587,0
15588,0
15589,0
15590,0
15591,0
15592,0
15593,0
15594,1
15595,1
15596,0
15597,0
15598,0
15599,1
15600,1
15601,1
15602,0
15603,1
15604,1
15605,1
15606,0
15607,0
15608,0
15609,1
15610,0
15611,1
15612,0
15613,1
15614,0
15615,1
15616,1
15617,1
15618,0
15619,1
15620,0
15621,0
15622,1
15623,0
15624,1
15625,1
15626,1
15627,0
15628,1
15629,1
15630,0
15631,1
15632,0
15633,0
15634,0
15635,0
15636,1
15637,1
15638,0
15639,0
15640,0
15641,0
15642,0
15643,0
15644,1
15645,0
15646,1
15647,1
15648,1
15649,1
15650,0
15651,1
15652,0
15653,0
15654,1
15655,1
15656,0
15657,0
15658,0
15659,0
15660,1
15661,0
15662,0
15663,0
15664,1
15665,1
15666,0
15667,0
15668,1
15669,1
15670,0
15671,0
15672,1
15673,0
15674,0
15675,0
15676,1
15677,0
15678,1
15679,0
15680,1
15681,1
15682,1
15683,0
15684,0
15685,1
15686,0
15687,1
15688,0
15689,0
15690,1
15691,1
15692,1
15693,0
15694,1
15695,1
15696,1
15697,0
15698,0
15699,0
15700,0
15701,0
15702,0
15703,0
15704,0
15705,1
15706,0
15707,0
15708,0
15709,0
15710,0
15711,1
15712,1
15713,0
15714,0
15715,0
15716,0
15717,1
15718,0
15719,1
15720,1
15721,1
15722,1
15723,0
15724,0
15725,0
15726,1
15727,0
15728,0
15729,0
15730,1
15731,1
15732,0
15733,1
15734,1
15735,0
15736,1
15737,1
15738,1
15739,1
15740,1
15741,0
15742,1
15743,0
15744,0
15745,0
15746,1
15747,0
15748,1
15749,0
15750,0
15751,1
15752,0
15753,0
15754,0
15755,0
15756,1
15757,0
15758,0
15759,0
15760,1
15761,1
15762,0
15763,0
15764,0
15765,1
15766,1
15767,0
15768,0
15769,1
15770,0
15771,0
15772,0
15773,0
15774,1
15775,1
15776,1
15777,1
15778,1
15779,1
15780,0
15781,0
15782,1
15783,0
15784,0
15785,0
15786,1
15787,1
15788,1
15789,1
15790,1
15791,0
15792,0
15793,1
15794,0
15795,0
15796,1
15797,0
15798,0
15799,1
15800,1
15801,0
15802,0
15803,0
15804,1
15805,1
15806,1
15807,1
15808,1
15809,0
15810,1
15811,1
15812,0
15813,1
15814,1
15815,1
15816,1
15817,1
15818,0
15819,0
15820,1
15821,1
15822,0
15823,0
15824,0
15825,1
15826,1
15827,1
15828,1
15829,1
15830,1
15831,0
15832,1
15833,0
15834,1
15835,0
15836,0
15837,0
15838,0
15839,1
15840,0
15841,0
15842,0
15843,1
15844,1
15845,1
15846,1
15847,0
15848,1
15849,0
15850,0
15851,1
15852,0
15853,0
15854,1
15855,0
15856,1
15857,0
15858,0
15859,1
15860,1
15861,1
15862,0
15863,0
15864,1
15865,1
15866,1
15867,1
15868,1
15869,1
15870,1
15871,0
15872,0
15873,1
15874,0
15875,0
15876,1
15877,1
15878,0
15879,1
15880,0
15881,0
15882,0
15883,0
15884,0
15885,0
15886,1
15887,0
15888,1
15889,1
15890,0
15891,0
15892,0
15893,0
15894,0
15895,1
15896,1
15897,1
15898,0
15899,0
15900,1
15901,1
15902,1
15903,0
15904,0
15905,0
15906,1
15907,1
15908,0
15909,1
15910,0
15911,1
15912,1
15913,1
15914,0
15915,1
15916,1
15917,1
15918,1
15919,1
15920,1
15921,1
15922,1
15923,1
15924,1
15925,0
15926,1
15927,0
15928,0
15929,1
15930,0
15931,1
15932,0
15933,1
15934,0
15935,0
15936,0
15937,0
15938,0
15939,0
15940,0
15941,0
15942,1
15943,1
15944,1
15945,1
15946,1
15947,0
15948,1
15949,1
15950,1
15951,1
15952,0
15953,0
15954,1
15955,1
15956,1
15957,0
15958,0
15959,0
15960,0
15961,0
15962,0
15963,0
15964,0
15965,1
15966,0
15967,0
15968,0
15969,0
15970,0
15971,0
15972,0
15973,1
15974,1
15975,0
15976,1
15977,0
15978,1
15979,1
15980,1
15981,1
15982,1
15983,0
15984,1
15985,0
15986,1
15987,1
15988,1
15989,1
15990,1
15991,1
15992,1
15993,1
15994,1
15995,0
15996,0
15997,0
15998,0
15999,1
16000,1
16001,1
16002,1
16003,1
16004,0
16005,0
16006,1
16007,0
16008,1
16009,0
16010,1
16011,1
16012,0
16013,0
16014,0
16015,1
16016,0
16017,0
16018,0
16019,1
16020,0
16021,0
16022,0
16023,0
16024,0
16025,1
16026,1
16027,1
16028,0
16029,0
16030,1
16031,0
16032,1
16033,1
16034,1
16035,1
16036,1
16037,0
16038,0
16039,0
16040,0
16041,0
16042,1
16043,1
16044,1
16045,1
16046,1
16047,1
16048,1
16049,0
16050,1
16051,0
16052,1
16053,0
16054,1
16055,0
16056,1
16057,0
16058,1
16059,1
16060,1
16061,0
16062,1
16063,0
16064,1
16065,0
16066,1
16067,0
16068,1
16069,0
16070,1
16071,1
16072,0
16073,0
16074,1
16075,1
16076,1
16077,1
16078,0
16079,0
16080,0
16081,1
16082,1
16083,1
16084,1
16085,0
16086,0
16087,1
16088,0
16089,0
16090,1
16091,1
16092,1
16093,1
16094,1
16095,1
16096,1
16097,1
16098,1
16099,0
16100,1
16101,1
16102,1
16103,1
16104,1
16105,1
16106,1
16107,1
16108,0
16109,0
16110,0
16111,1
16112,1
16113,0
16114,1
16115,1
16116,0
16117,0
16118,1
16119,1
16120,0
16121,0
16122,0
16123,0
16124,1
16125,1
16126,0
16127,1
16128,0
16129,0
16130,0
16131,1
16132,0
16133,0
16134,0
16135,0
16136,0
16137,1
16138,0
16139,1
16140,1
16141,0
16142,0
16143,0
16144,1
16145,1
16146,1
16147,0
16148,0
16149,1
16150,0
16151,0
16152,1
16153,0
16154,1
16155,0
16156,1
16157,0
16158,1
16159,1
16160,0
16161,0
16162,0
16163,0
16164,0
16165,1
16166,0
16167,0
16168,1
16169,0
16170,1
16171,0
16172,1
16173,1
16174,1
16175,0
16176,0
16177,1
16178,1
16179,0
16180,0
16181,1
16182,0
16183,0
16184,1
16185,0
16186,1
16187,1
16188,1
16189,0
16190,0
16191,1
16192,1
16193,0
16194,1
16195,1
16196,0
16197,0
16198,1
16199,0
16200,1
16201,0
16202,1
16203,1
16204,1
16205,1
16206,1
16207,0
16208,0
16209,1
16210,0
16211,1
16212,1
16213,1
16214,1
16215,1
16216,0
16217,1
16218,1
16219,1
16220,1
16221,1
16222,0
16223,1
16224,1
16225,0
16226,0
16227,0
16228,0
16229,0
16230,0
16231,0
16232,1
16233,0
16234,1
16235,0
16236,0
16237,0
16238,0
16239,0
16240,0
16241,0
16242,1
16243,1
16244,1
16245,0
16246,1
16247,1
16248,0
16249,1
16250,1
16251,0
16252,1
16253,0
16254,0
16255,0
16256,1
16257,0
16258,1
16259,0
16260,0
16261,0
16262,1
16263,1
16264,0
16265,0
16266,0
16267,0
16268,0
16269,1
16270,0
16271,1
16272,1
16273,1
16274,1
16275,0
16276,0
16277,0
16278,1
16279,0
16280,0
16281,0
16282,1
16283,0
16284,1
16285,1
16286,1
16287,1
16288,1
16289,1
16290,1
16291,1
16292,1
16293,1
16294,1
16295,0
16296,0
16297,1
16298,1
16299,1
16300,0
16301,0
16302,0
16303,1
16304,0
16305,1
16306,0
16307,0
16308,0
16309,1
16310,1
16311,1
16312,1
16313,1
16314,1
16315,1
16316,0
16317,1
16318,1
16319,1
16320,1
16321,1
16322,0
16323,1
16324,0
16325,1
16326,1
16327,1
16328,0
16329,0
16330,0
16331,0
16332,1
16333,1
16334,0
16335,1
16336,1
16337,1
16338,0
16339,1
16340,0
16341,1
16342,0
16343,1
16344,1
16345,1
16346,1
16347,1
16348,0
16349,1
16350,0
16351,1
16352,1
16353,1
16354,0
16355,0
16356,0
16357,0
16358,1
16359,0
16360,1
16361,0
16362,0
16363,1
16364,0
16365,1
16366,0
16367,1
16368,1
16369,1
16370,1
16371,1
16372,1
16373,1
16374,0
16375,0
16376,0
16377,0
16378,0
16379,1
16380,0
16381,0
16382,0
16383,1
16384,0
16385,0
16386,1
16387,0
16388,1
16389,0
16390,0
16391,1
16392,0
16393,0
16394,1
16395,1
16396,1
16397,1
16398,1
16399,0
16400,1
16401,1
16402,1
16403,1
16404,1
16405,1
16406,1
16407,1
16408,0
16409,0
16410,1
16411,1
16412,0
16413,0
16414,1
16415,1
16416,1
16417,1
16418,1
16419,0
16420,1
